id,lon,lat,country
LFBY,-1.07,43.69,FRA
LFBX,0.815,45.196,FRA
LFBU,0.22,45.728,FRA
LFBP,-0.416,43.385,FRA
LFBO,1.379,43.621,FRA
LFBM,-0.507,43.912,FRA
LFBL,1.179,45.863,FRA
LFBI,0.309,46.584,FRA
LFBH,-1.193,46.178,
LFBG,-0.316,45.665,FRA
LFBF,1.367,43.546,FRA
LFBE,0.516,44.826,FRA
LFBD,-0.691,44.831,FRA
LFBC,-1.125,44.533,FRA
LFBA,0.593,44.176,FRA
LFAT,1.623,50.515,FRA
LFAQ,2.704,49.972,FRA
LFAC,1.955,50.962,FRA
LEZL,-5.893,37.418,ESP
LEZG,-1.004,41.661,ESP
LEXJ,-3.831,43.429,ESP
LEVX,-8.624,42.239,ESP
LEVT,-2.733,42.872,ESP
LEVS,-3.785,40.371,ESP
LEVD,-4.852,41.706,ESP
LEVC,-0.482,39.489,ESP
LETO,-3.451,40.489,ESP
LETL,-1.218,40.404,ESP
LEST,-8.411,42.888,ESP
LESO,-1.787,43.361,ESP
LESB,2.703,39.599,ESP
LESA,-5.498,40.96,ESP
LERT,-6.349,36.645,ESP
LERS,1.179,41.15,ESP
LERI,-1.229,37.958,ESP
LEPP,-1.65,42.777,ESP
LEPA,2.737,39.561,ESP
LEMO,-5.616,37.175,ESP
LEMI,-1.125,37.803,ESP
LEMH,4.216,39.855,ESP
LEMG,-4.482,36.666,ESP
LEMD,-3.555,40.466,ESP
LELO,-2.331,42.452,ESP
LELN,-5.651,42.588,ESP
LELL,2.105,41.521,ESP
LELC,-0.812,37.775,
LEJR,-6.056,36.751,ESP
LEIB,1.384,38.876,ESP
LEHC,-0.324,42.082,ESP
LEGT,-3.723,40.299,ESP
LEGR,-3.789,37.19,ESP
LEGE,2.763,41.911,ESP
LEDA,0.538,41.734,ESP
LECV,-3.765,40.696,ESP
LECO,-8.372,43.307,ESP
LECH,0.067,40.211,ESP
LEBZ,-6.814,38.883,ESP
LEBT,-0.45,39.58,ESP
LEBR,-1.43,42.2,ESP
LEBL,2.07,41.293,ESP
LEBG,-3.622,42.356,ESP
LEBB,-2.906,43.298,ESP
LEBA,-4.849,37.842,ESP
LEAS,-6.044,43.567,ESP
LEAO,-3.741,38.953,ESP
LEAM,-2.357,36.846,ESP
LEAL,-0.558,38.282,ESP
LEAG,-5.441,36.129,
LEAB,-1.863,38.952,ESP
LDZD,15.347,44.108,HRV
LDZA,16.054,45.729,HRV
LDSP,16.301,43.539,
LDRI,14.573,45.218,HRV
LDPL,13.922,44.894,HRV
LDOS,18.81,45.463,HRV
LDDU,18.269,42.56,HRV
LCPH,32.479,34.715,CYP
LCLK,33.617,34.874,CYP
LBWN,27.825,43.232,BGR
LBSF,23.414,42.694,BGR
LBPD,24.86,42.064,BGR
LBGO,25.713,43.151,BGR
LBBG,27.514,42.569,BGR
KWWR,-99.5234,36.4374,USA
KVES,-84.5346,40.2056,USA
KUKF,-81.1002,36.2188,USA
KUCY,-88.9878,36.3778,USA
KTQK,-100.882,38.4782,USA
KSUT,-78.0722,33.9292,USA
KSSI,-81.3905,31.1527,
KSNH,-88.2146,35.1731,USA
KRCZ,-79.7576,34.8955,USA
KPTN,-91.3381,29.71,USA
KOZA,-101.203,30.7312,USA
KOPL,-92.1021,30.5643,USA
KO54,-122.922,40.746,USA
KNIP,-81.6746,30.2346,USA
KMNV,-84.3808,35.5429,USA
KMKQ,-90.0981,27.5197,
KM54,-86.3139,36.1932,USA
KM04,-89.5858,35.5819,USA
KJTC,-109.309,34.1292,USA
KJNX,-78.3934,35.5369,USA
KIXA,-77.6333,36.331,USA
KHRJ,-78.7356,35.3794,USA
KGWW,-77.9604,35.4637,USA
KGLX,-88.9843,28.2347,
KFFA,-75.6739,36.0165,USA
KF45,-80.224,26.8419,USA
KEYF,-78.579,34.6042,USA
KEKS,-111.65,45.276,USA
KEDE,-76.5668,36.0286,USA
KEBS,-93.8725,42.4372,USA
KDVK,-84.7641,37.5764,USA
K2W6,-76.55,38.315,USA
HRYR,30.14,-1.969,RWA
HECA,31.405,30.133,EGY
GQNO,-15.97,18.31,MRT
GOBD,-17.067,14.671,SEN
GMTT,-5.917,35.727,MAR
GMMX,-8.036,31.607,MAR
GMMN,-7.59,33.367,MAR
GMME,-6.752,34.051,MAR
GMFO,-1.924,34.787,MAR
GMFF,-4.976,33.929,MAR
GMAD,-9.413,30.325,MAR
GEML,-2.956,35.278,ESP
GECE,-5.306,35.893,
GCXO,-16.342,28.483,ESP
GCTS,-16.561,28.047,ESP
GCRR,-13.6,28.952,ESP
GCLP,-15.389,27.923,ESP
GCLA,-17.755,28.633,ESP
GCHI,-17.889,27.819,ESP
GCGM,-17.211,28.032,ESP
GCFV,-13.863,28.445,ESP
GABS,-7.95,12.534,MLI
FZAA,15.448,-4.387,COD
FOOL,9.412,0.459,
FOOG,8.754,-0.712,GAB
FMEP,55.425,-21.32,
FMEE,55.51,-20.887,REU
FMCZ,45.281,-12.805,
FKYS,11.521,3.833,CMR
FKKD,9.72,4.006,CMR
FGSL,8.71,3.756,
FEFF,18.519,4.399,CAF
FCPP,11.887,-4.816,COG
FCBB,15.253,-4.252,COG
FAOR,28.246,-26.139,ZAF
EPZG,15.779,52.137,POL
EPWR,16.8998,51.1032,POL
EPWA,20.961,52.163,POL
EPSY,20.938,53.482,POL
EPSC,14.902,53.585,POL
EPRZ,22.025,50.112,POL
EPRA,21.211,51.39,POL
EPPO,16.835,52.417,POL
EPMO,20.642,52.452,POL
EPLL,19.401,51.724,POL
EPLB,22.714,51.239,POL
EPKT,19.085,50.478,POL
EPKK,19.797,50.078,POL
EPGD,18.466,54.379,POL
EPBY,17.9949,53.0962,POL
EISG,-8.599,54.28,
EINN,-8.925,52.702,
EIKY,-9.538,52.18,IRL
EIDW,-6.298,53.422,IRL
EIDL,-8.341,55.044,IRL
EICK,-8.479,51.848,IRL
DTTJ,10.775,33.875,TUN
DTTA,10.227,36.851,TUN
DTNH,10.436,36.074,TUN
DTMB,10.755,35.758,TUN
DIAP,-3.926,5.261,CIV
DAOO,-0.624,35.623,DZA
DAON,-1.457,35.013,DZA
DAAT,5.452,22.824,DZA
DAAG,3.215,36.691,DZA
CZFM,-134.871,67.41,CAN
BKPR,21.03,42.576,SRB
BIKF,-22.614,63.987,ISL
PPIZ,-163.003,69.735,USA
PADQ,-152.488,57.7507,USA
PADL,-158.507,59.04,USA
PABT,-151.519,66.9176,USA
KRHP,-83.8618,35.1939,USA
KFME,-76.757,39.086,USA
CYBX,-57.188,51.442,
PAKN,-156.656,58.683,USA
KTRL,-96.2688,32.7131,USA
KCHS,-80.0407,32.8994,USA
CYAT,-82.432,52.927,CAN
PAKI,-164.033,59.935,USA
KPOB,-79.008,35.175,USA
KMAF,-102.209,31.9475,USA
SPQT,-73.306,-3.786,PER
PAVL,-164.548,67.731,
MMSM,-99.002,19.763,MEX
KWVI,-121.79,36.9394,USA
KHOT,-93.1041,34.4755,USA
KCEU,-82.8814,34.6722,USA
RKSO,127.03,37.091,KOR
PGUA,144.918,13.583,GUM
PAII,-157.375,58.186,USA
PACD,-162.732,55.2207,USA
OPLA,74.404,31.522,PAK
KXER,-90.997,27.946,
KW40,-78.0404,35.2211,USA
KW29,-76.3276,38.9777,USA
KVUJ,-80.1508,35.4173,USA
KVBG,-120.583,34.733,USA
KTTA,-79.1035,35.5762,USA
KTDF,-78.9884,36.284,USA
KSVH,-80.9473,35.7635,USA
KSQI,-89.6655,41.7432,USA
KSIF,-79.8544,36.4408,USA
KSCR,-79.5051,35.7058,USA
KRUQ,-80.5236,35.6441,USA
KPGV,-77.3851,35.6374,USA
KMRN,-81.6097,35.8192,USA
KMQI,-75.6989,35.9188,
KMCZ,-77.178,35.862,USA
KLHZ,-78.3341,36.0229,USA
KIPJ,-81.1564,35.4861,USA
KHBI,-79.8942,35.6527,USA
KGEV,-81.4206,36.4312,USA
KEXX,-80.3084,35.7804,USA
KDYS,-99.85,32.406,USA
KDPL,-77.9799,34.9994,USA
KDMW,-77.007,39.61,USA
KCTZ,-78.3627,34.9752,USA
KCPC,-78.7146,34.2753,USA
KCGS,-76.9251,38.9806,USA
KCGE,-76.0309,38.5372,USA
KCBE,-78.7598,39.6182,USA
KASJ,-77.1724,36.2941,USA
KACZ,-78.005,34.718,USA
KACV,-124.105,40.9784,
K7W6,-75.955,35.5594,USA
K2G4,-79.3418,39.5827,USA
K24A,-83.2071,35.3156,USA
K1A5,-83.415,35.2228,USA
K0W3,-76.202,39.566,USA
EHWO,4.342,51.448,NLD
EHVL,5.086,53.297,
EHVK,5.707,51.658,NLD
EHRD,4.444,51.954,NLD
EHMG,4.96,53.614,
EHLW,5.752,53.223,NLD
EHLE,5.522,52.456,NLD
EHKV,3.628,53.269,
EHKD,4.781,52.927,NLD
EHJA,2.945,53.824,
EHHW,6.042,54.037,
EHGR,4.935,51.565,NLD
EHGG,6.579,53.12,NLD
EHFS,3.596,51.441,NLD
EHFD,4.696,54.854,
EHEH,5.377,51.45,NLD
EHDV,2.936,54.326,
EHDL,5.887,52.061,NLD
EHBK,5.762,50.905,NLD
EHAM,4.79,52.315,NLD
EHAK,3.81,55.399,
EBLB,6.181,50.482,BEL
EBFS,4.646,50.243,BEL
EBFN,2.653,51.09,BEL
EBDT,5.067,51.005,BEL
EBCV,3.831,50.576,BEL
EBBL,5.47,51.168,BEL
EBBE,4.768,50.759,BEL
KNSI,-119.456,33.2337,
CYVP,-68.415,58.1,CAN
KAWM,-90.2359,35.1401,USA
PHBK,-159.783,22.034,USA
PANC,-150.028,61.1691,USA
PAIN,-148.912,63.733,USA
KMRY,-121.849,36.5904,USA
CYTE,-76.528,64.23,
CYCB,-105.116,69.106,CAN
PASX,-151.053,60.476,USA
PACM,-165.579,61.846,USA
PABE,-161.829,60.785,USA
KAND,-82.7092,34.498,USA
CYXX,-122.377,49.027,CAN
PACV,-145.445,60.486,USA
LXGB,-5.35,36.151,
LTFM,28.74,41.262,TUR
LTFJ,29.309,40.899,TUR
LTFE,27.673,37.245,TUR
LTFC,30.368,37.855,TUR
LTCS,38.904,37.445,TUR
LTCJ,41.117,37.93,TUR
LTCG,39.782,40.995,
LTCE,41.17,39.956,TUR
LTCC,40.201,37.894,TUR
LTBU,27.919,41.139,TUR
LTBS,28.793,36.713,TUR
LTBR,29.562,40.255,TUR
LTBJ,27.155,38.285,TUR
LTBA,28.821,40.982,TUR
LTAZ,34.521,38.771,TUR
LTAU,35.495,38.77,TUR
LTAT,38.092,38.435,TUR
LTAP,35.52,40.826,TUR
LTAJ,37.479,36.947,TUR
LTAI,30.798,36.9,TUR
LTAG,35.426,37.002,TUR
LTAF,35.293,36.989,TUR
LTAC,32.995,40.128,TUR
LSZS,9.879,46.526,CHE
LSZR,9.561,47.485,CHE
LSZL,8.878,46.164,CHE
LSZH,8.536,47.48,CHE
LSZG,7.415,47.179,CHE
LSZC,8.392,46.972,CHE
LSZB,7.497,46.914,CHE
LSZA,8.91,46.004,CHE
LSMP,6.916,46.844,CHE
LSMM,8.11,46.743,CHE
LSME,8.305,47.092,CHE
LSMD,8.648,47.399,CHE
LSMA,8.286,46.943,CHE
LSGS,7.33,46.219,CHE
LSGG,6.128,46.248,CHE
LSGC,6.792,47.083,CHE
LOWW,16.582,48.117,AUT
LOWS,13.009,47.789,AUT
LOWL,14.188,48.233,AUT
LOWK,14.318,46.648,AUT
LOWI,11.344,47.26,AUT
LOWG,15.447,46.997,AUT
LLBG,34.887,32.011,ISR
LIRZ,12.51,43.097,ITA
LIRQ,11.205,43.81,ITA
LIRN,14.292,40.885,ITA
LIRF,12.239,41.8,ITA
LIRA,12.585,41.808,ITA
LIPZ,12.352,45.505,
LIPY,13.36,43.617,ITA
LIPX,10.872,45.387,ITA
LIPR,12.612,44.02,ITA
LIPQ,13.472,45.828,ITA
LIPO,10.331,45.429,ITA
LIPH,12.194,45.648,ITA
LIPE,11.297,44.531,ITA
LIMZ,7.623,44.547,ITA
LIML,9.263,45.461,ITA
LIMJ,8.838,44.413,
LIMF,7.649,45.203,ITA
LIME,9.704,45.674,ITA
LIMC,8.728,45.631,ITA
LIEO,9.518,40.899,ITA
LIEE,9.06,39.243,ITA
LIEA,8.289,40.631,ITA
LICR,15.654,38.072,ITA
LICJ,13.091,38.176,
LICD,12.618,35.498,
LICC,15.064,37.467,ITA
LICB,14.606,36.994,ITA
LICA,16.242,38.908,ITA
LIBR,17.951,40.658,ITA
LIBP,14.181,42.432,ITA
LIBD,16.765,41.138,ITA
LGZA,20.884,37.751,GRC
LGTS,22.971,40.52,GRC
LGSR,25.479,36.399,
LGSM,26.912,37.69,GRC
LGSK,23.504,39.177,
LGSA,24.141,35.54,GRC
LGRX,21.426,38.151,GRC
LGRP,28.086,36.405,GRC
LGPZ,20.761,38.921,
LGPA,25.114,37.022,GRC
LGMT,26.604,39.054,GRC
LGMK,25.348,37.435,
LGLM,25.236,39.917,GRC
LGKV,24.622,40.915,GRC
LGKR,19.913,39.61,GRC
LGKP,27.146,35.421,GRC
LGKO,27.091,36.801,GRC
LGKL,22.026,37.068,GRC
LGKF,20.5,38.12,GRC
LGIR,25.173,35.337,GRC
LGIO,20.823,39.696,GRC
LGEL,23.556,38.064,GRC
LGBL,22.794,39.22,GRC
LGAV,23.945,37.936,GRC
LGAL,25.945,40.856,GRC
LGAD,21.287,37.923,GRC
LCRA,32.988,34.59,
LCEN,33.496,35.155,CYP
KSNS,-121.609,36.6635,USA
KODO,-102.387,31.925,USA
KOCW,-77.05,35.5703,USA
KMWK,-80.5548,36.4568,USA
KMHV,-118.157,35.0626,USA
KGZN,-99.026,32.3682,USA
KFQD,-81.936,35.43,USA
KFOT,-124.134,40.5529,USA
KETC,-77.5416,35.9363,USA
KEHO,-81.5986,35.2556,USA
KCMA,-119.088,34.2114,USA
EYVI,25.286,54.634,LTU
EYSA,23.395,55.894,LTU
EYPA,21.092,55.973,LTU
EYKA,24.069,54.962,LTU
EVVA,21.545,57.361,LVA
EVRA,23.968,56.924,LVA
EVLA,21.097,56.517,LVA
EVGA,24.854,56.778,LVA
ETSN,11.21,48.71,DEU
ETSL,10.861,48.185,DEU
ETSH,13.168,51.768,DEU
ETNW,9.427,52.457,DEU
ETNT,7.667,53.548,DEU
ETNN,6.66,50.829,DEU
ETNL,12.279,53.916,DEU
ETMN,8.658,53.765,DEU
ETHS,10.184,52.918,DEU
ETHN,9.958,49.398,DEU
ETHL,9.91,48.218,DEU
ETHF,9.286,51.114,DEU
ETHC,10.022,52.591,DEU
ETHB,9.082,52.279,DEU
ETHA,10.867,47.834,DEU
ESUT,15.083,65.806,SWE
ESUP,23.069,67.246,SWE
ESTL,13.213,56.083,SWE
ESTA,12.848,56.294,SWE
ESSV,18.348,57.662,SWE
ESST,12.992,60.158,SWE
ESSP,16.255,58.584,SWE
ESSL,15.681,58.406,SWE
ESSD,15.515,60.422,SWE
ESSB,17.933,59.356,SWE
ESSA,17.92,59.664,SWE
ESPE,20.144,65.875,SWE
ESPA,22.126,65.541,SWE
ESOW,16.638,59.595,SWE
ESOK,13.342,59.442,SWE
ESOH,13.579,60.02,SWE
ESOE,15.046,59.229,SWE
ESNZ,14.489,63.199,SWE
ESNX,19.283,65.592,SWE
ESNV,16.839,64.579,SWE
ESNU,20.285,63.789,SWE
ESNS,21.077,64.625,SWE
ESNQ,20.34,67.823,SWE
ESNO,18.98,63.412,SWE
ESNN,17.436,62.532,SWE
ESNL,18.711,64.552,SWE
ESNK,17.766,63.047,SWE
ESNG,20.81,67.133,SWE
ESND,14.416,62.047,SWE
ESMX,14.73,56.927,SWE
ESMV,14.134,57.29,SWE
ESMT,12.82,56.691,SWE
ESMS,13.373,55.539,SWE
ESMQ,16.284,56.685,SWE
ESMK,14.085,55.922,SWE
ESKS,12.834,61.165,SWE
ESKN,16.918,58.786,SWE
ESKM,14.507,60.96,SWE
ESIB,12.71,58.431,SWE
ESIA,14.507,58.514,SWE
ESGT,12.347,58.314,SWE
ESGP,11.869,57.781,SWE
ESGJ,14.069,57.752,SWE
ESGG,12.285,57.667,SWE
ESDF,15.267,56.266,SWE
ESCM,17.589,59.899,SWE
ESCF,15.526,58.398,SWE
ENZV,5.637,58.884,NOR
ENVD,29.835,70.065,NOR
ENVA,10.931,63.46,NOR
ENTO,10.255,59.184,NOR
ENTC,18.916,69.675,
ENST,12.472,65.961,NOR
ENSS,31.044,70.355,
ENSR,20.955,69.789,NOR
ENSO,5.341,59.792,NOR
ENSK,15.029,68.58,NOR
ENSH,14.669,68.245,NOR
ENSG,7.141,61.158,NOR
ENSD,6.104,61.829,NOR
ENSB,15.466,78.246,
ENRY,10.783,59.381,NOR
ENRS,12.104,67.527,
ENRO,11.342,62.578,NOR
ENRM,11.141,64.835,NOR
ENRA,14.302,66.364,NOR
ENOV,6.078,62.18,NOR
ENOL,9.609,63.703,NOR
ENNM,11.57,64.471,NOR
ENNA,24.971,70.059,NOR
ENMS,13.218,65.784,NOR
ENML,7.262,62.744,NOR
ENMH,27.829,71.029,NOR
ENLK,13.615,68.155,NOR
ENKR,29.898,69.725,NOR
ENKB,7.816,63.109,
ENHV,25.982,71.009,
ENHF,23.677,70.681,NOR
ENHD,5.22,59.341,NOR
ENGM,11.08,60.201,NOR
ENFL,5.02,61.582,
ENEV,16.683,68.491,NOR
ENDU,18.544,69.058,NOR
ENCN,8.077,58.2,NOR
ENBV,29.032,70.871,NOR
ENBS,29.698,70.601,NOR
ENBR,5.222,60.29,NOR
ENBO,14.359,67.267,
ENBN,12.216,65.458,NOR
ENBL,5.76,61.391,NOR
ENAT,23.358,69.978,
ENAN,16.131,69.307,
ENAL,6.115,62.562,
ELLX,6.204,49.626,LUX
EKYT,9.879,57.093,DNK
EKVG,-7.282,62.065,FRO
EKVD,9.329,55.436,DNK
EKSP,9.263,55.225,DNK
EKSB,9.787,54.962,DNK
EKRS,11.807,55.426,DNK
EKRN,14.749,55.068,DNK
EKRK,12.136,55.587,DNK
EKKA,9.114,56.293,DNK
EKEB,8.563,55.528,DNK
EKCH,12.656,55.618,
EKBI,9.152,55.74,DNK
EKAH,10.619,56.3,DNK
EGYP,-58.448,-51.82,FLK
EGYH,0.139,52.873,
EGYD,-0.503,53.031,GBR
EGXZ,-1.39,54.205,GBR
EGXW,-0.523,53.175,GBR
EGXV,-0.435,53.876,GBR
EGXT,-0.461,52.611,GBR
EGXS,0.152,53.475,
EGXE,-1.533,54.297,GBR
EGWU,-0.417,51.549,GBR
EGWC,-2.311,52.64,GBR
EGVP,-1.569,51.139,GBR
EGVO,-0.945,51.239,GBR
EGVN,-1.578,51.758,GBR
EGUW,0.957,52.124,GBR
EGUL,0.561,52.409,GBR
EGUB,-1.099,51.62,GBR
EGTK,-1.317,51.838,GBR
EGTE,-3.406,50.737,GBR
EGTC,-0.617,52.072,GBR
EGSY,-3.434,51.406,GBR
EGSS,0.223,51.881,GBR
EGSH,1.283,52.676,GBR
EGQM,-1.601,55.421,GBR
EGQK,-3.563,57.646,GBR
EGPO,-6.329,58.215,GBR
EGPN,-3.026,56.453,
EGPL,-7.364,57.475,GBR
EGPK,-4.587,55.509,GBR
EGPI,-6.25,55.681,GBR
EGPH,-3.36,55.952,GBR
EGPF,-4.433,55.867,GBR
EGPE,-4.053,57.538,GBR
EGPD,-2.205,57.205,GBR
EGPC,-3.093,58.459,GBR
EGPB,-1.296,59.88,GBR
EGPA,-2.905,58.958,GBR
EGOV,-4.536,53.252,GBR
EGOP,-4.367,51.714,GBR
EGOM,-2.554,55.05,GBR
EGNX,-1.333,52.833,GBR
EGNT,-1.702,55.037,GBR
EGNS,-4.632,54.085,IMY
EGNR,-2.987,53.175,GBR
EGNM,-1.665,53.862,GBR
EGNJ,-0.341,53.58,GBR
EGNH,-3.039,53.774,GBR
EGMD,0.939,50.956,GBR
EGMC,0.696,51.571,GBR
EGLL,-0.461,51.477,GBR
EGLF,-0.773,51.28,GBR
EGLC,0.055,51.505,GBR
EGKK,-0.19,51.148,GBR
EGKB,0.033,51.33,GBR
EGKA,-0.294,50.836,GBR
EGJJ,-2.194,49.21,
EGJB,-2.598,49.433,
EGJA,-2.215,49.706,
EGHQ,-4.998,50.438,GBR
EGHI,-1.358,50.944,GBR
EGHH,-1.836,50.779,GBR
EGGW,-0.368,51.875,GBR
EGGP,-2.85,53.334,GBR
EGGD,-2.719,51.383,GBR
EGFF,-3.343,51.397,GBR
EGDY,-2.643,51.006,GBR
EGDR,-5.257,50.084,GBR
EGDM,-1.75,51.153,GBR
EGCK,-4.34,53.104,
EGCC,-2.275,53.354,GBR
EGBJ,-2.161,51.892,GBR
EGBB,-1.758,52.46,GBR
EGAE,-7.161,55.043,
EGAC,-5.873,54.614,GBR
EGAA,-6.225,54.654,GBR
EFVA,21.762,63.051,FIN
EFUT,26.938,60.896,FIN
EFTU,22.263,60.514,FIN
EFTP,23.616,61.419,FIN
EFSI,22.83,62.693,FIN
EFSA,28.945,61.943,FIN
EFRO,25.829,66.562,FIN
EFPO,21.8,61.462,FIN
EFOU,25.355,64.93,FIN
EFMI,27.201,61.687,FIN
EFMA,19.903,60.125,FIN
EFLP,28.151,61.044,FIN
EFKU,27.799,63.008,FIN
EFKT,24.847,67.701,FIN
EFKS,29.236,65.992,FIN
EFKK,23.143,63.721,FIN
EFKI,27.673,64.283,FIN
EFKE,24.579,65.784,FIN
EFJY,25.675,62.404,FIN
EFJO,29.611,62.66,FIN
EFIV,27.405,68.607,FIN
EFHK,24.957,60.327,FIN
EFHA,24.805,61.855,FIN
EFET,23.424,68.363,FIN
EETU,26.691,58.307,EST
EETN,24.801,59.413,EST
EEPU,24.473,58.419,EST
EDXW,8.341,54.913,DEU
EDVK,9.388,51.421,DEU
EDVE,10.558,52.319,DEU
EDTY,9.784,49.118,DEU
EDTL,7.828,48.369,DEU
EDSB,8.081,48.779,DEU
EDQM,11.86,50.289,DEU
EDNY,9.511,47.671,DEU
EDMO,11.283,48.081,DEU
EDMA,10.932,48.425,DEU
EDLW,7.612,51.518,DEU
EDLP,8.616,51.614,DEU
EDLN,6.504,51.23,DEU
EDJA,10.239,47.989,DEU
EDHL,10.719,53.805,DEU
EDHK,10.143,54.376,DEU
EDHI,9.837,53.536,DEU
EDGS,8.083,50.708,DEU
EDFH,7.265,49.946,DEU
EDDW,8.787,53.047,DEU
EDDV,9.68,52.466,DEU
EDDS,9.222,48.69,DEU
EDDR,7.108,49.213,DEU
EDDP,12.24,51.435,DEU
EDDN,11.055,49.503,DEU
EDDM,11.813,48.348,DEU
EDDL,6.769,51.296,DEU
EDDK,7.157,50.865,DEU
EDDH,9.988,53.633,DEU
EDDG,7.697,52.135,DEU
EDDF,8.598,50.045,DEU
EDDE,10.961,50.983,DEU
EDDC,13.7543,51.128,DEU
EDDB,13.5306,52.3807,DEU
EDBC,11.42,51.856,DEU
EDAH,14.152,53.879,DEU
EDAC,12.506,50.982,DEU
EBOS,2.862,51.199,BEL
EBLG,5.443,50.637,BEL
EBCI,4.454,50.459,BEL
EBBR,4.526,50.896,BEL
EBAW,4.46,51.189,BEL
RKTP,126.486,36.704,
KUZA,-81.0562,34.9836,USA
KAHN,-83.3274,33.9477,USA
KGRD,-82.1526,34.2539,USA
PFSH,-161.217,64.367,
PASM,-163.298,62.057,USA
PASL,-157.167,61.697,USA
KNTD,-119.123,34.124,USA
KMFR,-122.877,42.375,USA
KBRL,-91.1255,40.7729,USA
K40B,-69.533,46.616,USA
SBMO,-35.792,-9.511,BRA
LIRP,10.393,43.684,ITA
LHSN,20.235,47.123,HUN
LHSM,17.161,46.689,HUN
LHPR,17.808,47.627,HUN
LHPP,18.241,45.991,HUN
LHPA,17.494,47.362,HUN
LHKE,19.749,46.917,HUN
LHDC,21.615,47.489,HUN
KSLI,-118.042,33.796,USA
KOWX,-83.9862,41.0341,USA
KHNZ,-78.5289,36.3635,USA
KHLR,-97.7149,31.1361,USA
KGRK,-97.8323,31.0779,USA
KPRX,-95.4514,33.6359,USA
KDTN,-93.745,32.5429,USA
KCRS,-96.3994,32.0316,USA
PATQ,-157.428,70.469,USA
PALU,-166.101,68.873,USA
CYUB,-133.026,69.434,CAN
KSRC,-91.7393,35.2134,USA
KLZU,-83.9585,33.9828,USA
PHNY,-156.955,20.783,USA
PAHX,-159.566,62.688,USA
KGSP,-82.2209,34.8842,USA
VCBI,79.884,7.181,LKA
KSTS,-122.811,38.5037,USA
KHHR,-118.333,33.9235,USA
CYKP,-85.901,51.659,CAN
PAOM,-165.44,64.5111,USA
KSDM,-116.994,32.5758,USA
KGRB,-88.137,44.4796,USA
KELD,-92.814,33.2207,USA
PAVC,-162.271,55.115,USA
PAMR,-149.85,61.215,USA
PAFM,-157.858,67.106,USA
PACX,-150.204,67.252,USA
CYOC,-139.846,67.568,CAN
SUMU,-56.031,-34.838,URY
RKJK,126.618,35.9,KOR
PAOU,-161.162,56.006,
KJQF,-80.7074,35.3896,USA
KOGB,-80.8534,33.4637,USA
KMWT,-93.5779,34.5466,USA
KCID,-91.7246,41.8829,USA
SVVL,-70.585,9.34,VEN
SVVA,-67.92,10.154,VEN
SVSA,-72.441,7.841,VEN
SVPR,-62.76,8.288,VEN
SVMT,-63.156,9.748,VEN
SVMI,-66.991,10.603,VEN
SVMG,-63.968,10.913,VEN
SVMC,-71.728,10.558,VEN
SVJM,-67.377,9.909,VEN
SVGU,-69.755,9.027,VEN
SVGD,-70.755,7.212,VEN
SVCB,-63.533,8.121,VEN
SVBS,-67.649,10.25,VEN
SVBM,-69.358,10.043,VEN
PAPH,-158.631,56.959,USA
KNKT,-76.881,34.897,USA
KNBC,-80.722,32.477,USA
PAFS,-154.367,63.015,USA
PADG,-162.911,68.028,USA
KSKF,-98.581,29.392,USA
KNZY,-117.21,32.6922,USA
KNFG,-117.355,33.304,USA
KFFC,-84.5689,33.3543,USA
ZYHB,126.259,45.628,CHN
ZYCC,125.682,43.993,CHN
ZWSH,76.019,39.542,CHN
ZUUU,103.95,30.576,CHN
ZUTF,104.436,30.304,CHN
ZUGY,106.801,26.538,CHN
ZUCK,106.639,29.718,CHN
ZSQD,120.087,36.362,CHN
ZSOF,116.965,31.99,CHN
ZSNJ,118.863,31.739,CHN
ZSNB,121.462,29.827,CHN
ZSFZ,119.666,25.936,CHN
ZSAM,118.131,24.546,
ZPPP,102.934,25.107,CHN
ZMUB,106.766,47.843,MNG
ZLXY,108.752,34.449,CHN
ZLLL,103.623,36.513,CHN
ZJSY,109.412,18.303,CHN
ZJHK,110.445,19.934,CHN
ZHHH,114.205,30.783,CHN
ZHCC,113.834,34.52,CHN
ZGSZ,113.803,22.639,
ZGOW,116.505,23.55,CHN
ZGNN,108.173,22.609,CHN
ZGKL,110.04,25.22,CHN
ZGHA,113.219,28.18,CHN
ZBSJ,114.697,38.281,CHN
ZBHH,111.827,40.854,CHN
WSSL,103.866,1.417,SGP
WSAP,103.909,1.36,SGP
WMSA,101.552,3.13,MYS
WMKN,103.103,5.383,MYS
WMKM,102.252,2.263,MYS
WMKL,99.729,6.33,MYS
WMKJ,103.67,1.641,MYS
WMKI,101.092,4.568,MYS
WMKE,103.427,4.537,MYS
WMKD,103.209,3.775,MYS
WMKC,102.293,6.167,MYS
WMKB,100.391,5.466,
WMKA,100.398,6.19,MYS
WMBA,100.701,4.221,MYS
WMAU,103.876,2.387,MYS
WBKW,118.119,4.316,MYS
WBKT,116.837,6.922,MYS
WBKS,118.059,5.901,MYS
WBKL,115.25,5.301,
WBGY,111.466,1.222,MYS
WBGS,111.983,2.264,MYS
WBGR,113.987,4.322,MYS
WBGB,113.025,3.12,MYS
VVCT,105.712,10.085,VNM
VTUU,104.87,15.251,THA
VTUK,102.786,16.462,THA
VTSG,98.986,8.099,THA
